asset_id,route,title,primary_hub_id,field,candidate_value,state,confidence,provenance,decision,decision_value,reviewer,reviewed_on,rationale
chibi__chibi-monkey-king__cc6ace13e5,/printables/chibi/chibi-monkey-king-cc6ace13e5,Chibi Monkey King,hub_chibi,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-monkey-king__cc6ace13e5,/printables/chibi/chibi-monkey-king-cc6ace13e5,Chibi Monkey King,hub_chibi,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-monkey-king-clouds__ad04e8c11a,/printables/chibi/chibi-monkey-king-clouds-ad04e8c11a,Chibi Monkey King Clouds,hub_chibi,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-monkey-king-clouds__ad04e8c11a,/printables/chibi/chibi-monkey-king-clouds-ad04e8c11a,Chibi Monkey King Clouds,hub_chibi,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-moose__658b3ed796,/printables/chibi/chibi-moose-658b3ed796,Chibi Moose,hub_chibi,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-moose__658b3ed796,/printables/chibi/chibi-moose-658b3ed796,Chibi Moose,hub_chibi,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-moose-animal__01b0453ef2,/printables/animals/chibi-moose-animal-01b0453ef2,Chibi Moose Animal,hub_animals,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-moose-animal__01b0453ef2,/printables/animals/chibi-moose-animal-01b0453ef2,Chibi Moose Animal,hub_animals,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-mushroom-artists-conk-kawaii__e5ba88231b,/printables/chibi/chibi-mushroom-artists-conk-kawaii-e5ba88231b,Chibi Mushroom Artists Conk Kawaii,hub_chibi,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-mushroom-artists-conk-kawaii__e5ba88231b,/printables/chibi/chibi-mushroom-artists-conk-kawaii-e5ba88231b,Chibi Mushroom Artists Conk Kawaii,hub_chibi,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-mushroom-artists-conk-painter__f66559f236,/printables/chibi/chibi-mushroom-artists-conk-painter-f66559f236,Chibi Mushroom Artists Conk Painter,hub_chibi,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-mushroom-artists-conk-painter__f66559f236,/printables/chibi/chibi-mushroom-artists-conk-painter-f66559f236,Chibi Mushroom Artists Conk Painter,hub_chibi,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-mushroom-biolu-minescent-forest-scene__baeebb6f2b,/printables/chibi/chibi-mushroom-biolu-minescent-forest-scene-baeebb6f2b,Chibi Mushroom Biolu­Minescent Forest Scene,hub_chibi,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-mushroom-biolu-minescent-forest-scene__baeebb6f2b,/printables/chibi/chibi-mushroom-biolu-minescent-forest-scene-baeebb6f2b,Chibi Mushroom Biolu­Minescent Forest Scene,hub_chibi,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-mushroom-black-trumpet__894ec6ddab,/printables/chibi/chibi-mushroom-black-trumpet-894ec6ddab,Chibi Mushroom Black Trumpet,hub_chibi,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-mushroom-black-trumpet__894ec6ddab,/printables/chibi/chibi-mushroom-black-trumpet-894ec6ddab,Chibi Mushroom Black Trumpet,hub_chibi,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-mushroom-bleeding-tooth__81089fcc88,/printables/chibi/chibi-mushroom-bleeding-tooth-81089fcc88,Chibi Mushroom Bleeding Tooth,hub_chibi,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-mushroom-bleeding-tooth__81089fcc88,/printables/chibi/chibi-mushroom-bleeding-tooth-81089fcc88,Chibi Mushroom Bleeding Tooth,hub_chibi,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-mushroom-button-mushroom__6072e605d4,/printables/chibi/chibi-mushroom-button-mushroom-6072e605d4,Chibi Mushroom Button Mushroom,hub_chibi,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-mushroom-button-mushroom__6072e605d4,/printables/chibi/chibi-mushroom-button-mushroom-6072e605d4,Chibi Mushroom Button Mushroom,hub_chibi,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-mushroom-chicken-of-the-woods__4c4a24ac1c,/printables/chibi/chibi-mushroom-chicken-of-the-woods-4c4a24ac1c,Chibi Mushroom Chicken Of The Woods,hub_chibi,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-mushroom-chicken-of-the-woods__4c4a24ac1c,/printables/chibi/chibi-mushroom-chicken-of-the-woods-4c4a24ac1c,Chibi Mushroom Chicken Of The Woods,hub_chibi,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-mushroom-coprinus-comatus-shaggy-mane__5cbf631455,/printables/chibi/chibi-mushroom-coprinus-comatus-shaggy-mane-5cbf631455,Chibi Mushroom Coprinus Comatus Shaggy Mane,hub_chibi,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-mushroom-coprinus-comatus-shaggy-mane__5cbf631455,/printables/chibi/chibi-mushroom-coprinus-comatus-shaggy-mane-5cbf631455,Chibi Mushroom Coprinus Comatus Shaggy Mane,hub_chibi,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-mushroom-coral-fungus__3dc67a7396,/printables/chibi/chibi-mushroom-coral-fungus-3dc67a7396,Chibi Mushroom Coral Fungus,hub_chibi,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-mushroom-coral-fungus__3dc67a7396,/printables/chibi/chibi-mushroom-coral-fungus-3dc67a7396,Chibi Mushroom Coral Fungus,hub_chibi,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-mushroom-cremini__ba6fc52e0e,/printables/chibi/chibi-mushroom-cremini-ba6fc52e0e,Chibi Mushroom Cremini,hub_chibi,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-mushroom-cremini__ba6fc52e0e,/printables/chibi/chibi-mushroom-cremini-ba6fc52e0e,Chibi Mushroom Cremini,hub_chibi,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-mushroom-earthstar-fungus__215ca4134d,/printables/chibi/chibi-mushroom-earthstar-fungus-215ca4134d,Chibi Mushroom Earthstar Fungus,hub_chibi,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-mushroom-earthstar-fungus__215ca4134d,/printables/chibi/chibi-mushroom-earthstar-fungus-215ca4134d,Chibi Mushroom Earthstar Fungus,hub_chibi,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-mushroom-enoki__6bfdb2bd4b,/printables/chibi/chibi-mushroom-enoki-6bfdb2bd4b,Chibi Mushroom Enoki,hub_chibi,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-mushroom-enoki__6bfdb2bd4b,/printables/chibi/chibi-mushroom-enoki-6bfdb2bd4b,Chibi Mushroom Enoki,hub_chibi,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-mushroom-fly-agaric-amanita__2db4d90cf5,/printables/chibi/chibi-mushroom-fly-agaric-amanita-2db4d90cf5,Chibi Mushroom Fly Agaric Amanita,hub_chibi,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-mushroom-fly-agaric-amanita__2db4d90cf5,/printables/chibi/chibi-mushroom-fly-agaric-amanita-2db4d90cf5,Chibi Mushroom Fly Agaric Amanita,hub_chibi,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-mushroom-forest-fairy-ring__36a59c6a0c,/printables/chibi/chibi-mushroom-forest-fairy-ring-36a59c6a0c,Chibi Mushroom Forest Fairy Ring,hub_chibi,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-mushroom-forest-fairy-ring__36a59c6a0c,/printables/chibi/chibi-mushroom-forest-fairy-ring-36a59c6a0c,Chibi Mushroom Forest Fairy Ring,hub_chibi,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
chibi__chibi-mushroom-friend__ce358f4b21,/printables/chibi/chibi-mushroom-friend-ce358f4b21,Chibi Mushroom Friend,hub_chibi,audienceClassification,Coloring Pages for Kids,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
chibi__chibi-mushroom-friend__ce358f4b21,/printables/chibi/chibi-mushroom-friend-ce358f4b21,Chibi Mushroom Friend,hub_chibi,detailClassification,Easy,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
